yearid,replevel,subject,DenominatorType,disname,discode,schname,schcode,grade,NumberStudents,plevel1text,plevel2text,plevel3text,plevel4text,pAboveProftext,pbelowProfText,AvgScore
2021,sch,mat,Regular,Merrimack Valley,352,Penacook Elementary School,22185,0,110 - 115,44,35,22,< 10 %,22,78,
2021,sch,mat,Regular,Merrimack Valley,352,Penacook Elementary School,22185,3,40 - 45,25,43,32,< 10 %,32,68,420
2021,sch,mat,Regular,Merrimack Valley,352,Penacook Elementary School,22185,4,30 - 35,42,32,26,< 10 %,26,74,434
2021,sch,mat,Regular,Merrimack Valley,352,Penacook Elementary School,22185,5,35 - 40,69,26,< 10 %,< 10 %,< 10 %,> 90 %,440
2021,sch,rea,Regular,Merrimack Valley,352,Penacook Elementary School,22185,0,110 - 115,46,28,17,< 10 %,25,75,
2021,sch,rea,Regular,Merrimack Valley,352,Penacook Elementary School,22185,3,40 - 45,53,28,< 10 %,12,19,81,558
2021,sch,rea,Regular,Merrimack Valley,352,Penacook Elementary School,22185,4,30 - 35,30,40,20,10,30,70,588
2021,sch,rea,Regular,Merrimack Valley,352,Penacook Elementary School,22185,5,35 - 40,51,19,27,< 10 %,30,70,593
2021,sch,sci,Regular,Merrimack Valley,352,Penacook Elementary School,22185,0,35 - 40,70,19,11,< 10 %,11,89,
2021,sch,sci,Regular,Merrimack Valley,352,Penacook Elementary School,22185,5,35 - 40,70,19,11,< 10 %,11,89,536
2021,sch,mat,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,0,25 - 30,15,33,48,< 10 %,52,48,
2021,sch,mat,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,3,10 - 15,< 10 %,42,42,< 10 %,50,50,433
2021,sch,mat,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,0,25 - 30,15,26,33,26,59,41,
2021,sch,rea,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,3,10 - 15,17,17,33,33,67,33,595
2021,sch,rea,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Merrimack Valley,352,Salisbury Elementary School,22200,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Merrimack Valley,352,Webster Elementary School,22205,0,40 - 45,53,33,13,< 10 %,15,85,
2021,sch,mat,Regular,Merrimack Valley,352,Webster Elementary School,22205,3,10 - 15,83,17,< 10 %,< 10 %,< 10 %,> 90 %,403
2021,sch,mat,Regular,Merrimack Valley,352,Webster Elementary School,22205,4,15 - 20,50,38,13,< 10 %,13,88,433
2021,sch,mat,Regular,Merrimack Valley,352,Webster Elementary School,22205,5,10 - 15,25,42,25,< 10 %,33,67,475
2021,sch,rea,Regular,Merrimack Valley,352,Webster Elementary School,22205,0,40 - 45,40,28,28,< 10 %,33,68,
2021,sch,rea,Regular,Merrimack Valley,352,Webster Elementary School,22205,3,10 - 15,50,25,25,< 10 %,25,75,556
2021,sch,rea,Regular,Merrimack Valley,352,Webster Elementary School,22205,4,15 - 20,38,38,19,< 10 %,25,75,582
2021,sch,rea,Regular,Merrimack Valley,352,Webster Elementary School,22205,5,10 - 15,33,17,42,< 10 %,50,50,622
2021,sch,sci,Regular,Merrimack Valley,352,Webster Elementary School,22205,0,10 - 15,50,17,25,< 10 %,33,67,
2021,sch,sci,Regular,Merrimack Valley,352,Webster Elementary School,22205,5,10 - 15,50,17,25,< 10 %,33,67,546
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,135 - 140,22,26,25,27,51,49,
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,3,40 - 45,17,20,29,34,63,37,441
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,4,20 - 25,14,24,33,29,62,38,467
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,13,39,22,26,48,52,498
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,6,20 - 25,39,17,17,26,43,57,511
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,7,15 - 20,27,33,27,13,40,60,535
2021,sch,mat,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8,15 - 20,33,33,13,20,33,67,562
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,135 - 140,15,17,37,31,68,32,
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,3,40 - 45,20,22,22,37,59,41,597
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,4,20 - 25,10,19,33,38,71,29,624
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,< 10 %,< 10 %,52,39,> 90 %,< 10 %,652
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,6,20 - 25,17,17,35,30,65,35,653
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,7,15 - 20,33,13,47,< 10 %,53,47,631
2021,sch,rea,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8,15 - 20,< 10 %,20,53,20,73,27,677
2021,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,0,35 - 40,16,32,43,< 10 %,51,49,
2021,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,5,20 - 25,17,22,48,13,61,39,554
2021,sch,sci,Regular,MicroSociety Academy Charter School Foundation,744,MicroSociety Academy Charter School Foundation,29167,8,10 - 15,14,50,36,< 10 %,36,64,850
2021,sch,mat,Regular,Middleton,353,Middleton Elementary School,29178,0,50 - 55,26,35,26,13,39,61,
2021,sch,mat,Regular,Middleton,353,Middleton Elementary School,29178,3,10 - 15,< 10 %,38,23,31,54,46,438
2021,sch,mat,Regular,Middleton,353,Middleton Elementary School,29178,4,10 - 15,50,29,21,< 10 %,21,79,421
2021,sch,mat,Regular,Middleton,353,Middleton Elementary School,29178,5,10 - 15,21,36,36,< 10 %,43,57,473
2021,sch,mat,Regular,Middleton,353,Middleton Elementary School,29178,6,10 - 15,23,38,23,15,38,62,523
2021,sch,rea,Regular,Middleton,353,Middleton Elementary School,29178,0,50 - 55,31,22,33,13,46,54,
2021,sch,rea,Regular,Middleton,353,Middleton Elementary School,29178,3,10 - 15,23,46,15,15,31,69,580
2021,sch,rea,Regular,Middleton,353,Middleton Elementary School,29178,4,10 - 15,57,14,21,< 10 %,29,71,579
2021,sch,rea,Regular,Middleton,353,Middleton Elementary School,29178,5,10 - 15,21,14,57,< 10 %,64,36,626
2021,sch,rea,Regular,Middleton,353,Middleton Elementary School,29178,6,10 - 15,23,15,38,23,62,38,645
2021,sch,sci,Regular,Middleton,353,Middleton Elementary School,29178,0,10 - 15,29,36,36,< 10 %,36,64,
2021,sch,sci,Regular,Middleton,353,Middleton Elementary School,29178,5,10 - 15,29,36,36,< 10 %,36,64,546
2021,sch,mat,Regular,Milan,355,Milan Village Elementary School,20760,0,45 - 50,24,27,29,20,49,51,
2021,sch,mat,Regular,Milan,355,Milan Village Elementary School,20760,3,10 - 15,33,33,< 10 %,25,33,67,424
2021,sch,mat,Regular,Milan,355,Milan Village Elementary School,20760,4,10 - 15,43,< 10 %,29,21,50,50,451
2021,sch,mat,Regular,Milan,355,Milan Village Elementary School,20760,5,10 - 15,15,38,38,< 10 %,46,54,488
2021,sch,mat,Regular,Milan,355,Milan Village Elementary School,20760,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Milan,355,Milan Village Elementary School,20760,0,45 - 50,18,27,33,22,55,45,
2021,sch,rea,Regular,Milan,355,Milan Village Elementary School,20760,3,10 - 15,33,33,< 10 %,25,33,67,577
2021,sch,rea,Regular,Milan,355,Milan Village Elementary School,20760,4,10 - 15,36,29,21,14,36,64,586
2021,sch,rea,Regular,Milan,355,Milan Village Elementary School,20760,5,10 - 15,< 10 %,23,69,< 10 %,77,23,626
2021,sch,rea,Regular,Milan,355,Milan Village Elementary School,20760,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Milan,355,Milan Village Elementary School,20760,0,10 - 15,23,23,54,< 10 %,54,46,
2021,sch,sci,Regular,Milan,355,Milan Village Elementary School,20760,5,10 - 15,23,23,54,< 10 %,54,46,550
2021,sch,mat,Regular,Milford,357,Heron Pond Elementary School,27895,0,330 - 335,33,29,29,< 10 %,38,62,
2021,sch,mat,Regular,Milford,357,Heron Pond Elementary School,27895,3,100 - 105,46,27,21,< 10 %,27,73,415
2021,sch,mat,Regular,Milford,357,Heron Pond Elementary School,27895,4,125 - 130,26,33,35,< 10 %,41,59,449
2021,sch,mat,Regular,Milford,357,Heron Pond Elementary School,27895,5,105 - 110,30,27,30,13,44,56,481
2021,sch,rea,Regular,Milford,357,Heron Pond Elementary School,27895,0,325 - 330,31,23,32,14,46,54,
2021,sch,rea,Regular,Milford,357,Heron Pond Elementary School,27895,3,100 - 105,39,30,25,< 10 %,31,69,565
2021,sch,rea,Regular,Milford,357,Heron Pond Elementary School,27895,4,120 - 125,31,20,28,22,50,50,597
2021,sch,rea,Regular,Milford,357,Heron Pond Elementary School,27895,5,100 - 105,23,21,44,12,56,44,620
2021,sch,sci,Regular,Milford,357,Heron Pond Elementary School,27895,0,105 - 110,35,34,23,< 10 %,31,69,
2021,sch,sci,Regular,Milford,357,Heron Pond Elementary School,27895,5,105 - 110,35,34,23,< 10 %,31,69,548
2021,sch,mat,Regular,Milford,357,Milford High School,21765,0,140 - 145,13,31,44,12,56,44,
2021,sch,mat,Regular,Milford,357,Milford High School,21765,11,140 - 145,13,31,44,12,56,44,536
2021,sch,rea,Regular,Milford,357,Milford High School,21765,0,140 - 145,15,14,61,10,71,29,
2021,sch,rea,Regular,Milford,357,Milford High School,21765,11,140 - 145,15,14,61,10,71,29,525
2021,sch,sci,Regular,Milford,357,Milford High School,21765,0,110 - 115,25,29,37,< 10 %,45,55,
2021,sch,sci,Regular,Milford,357,Milford High School,21765,11,110 - 115,25,29,37,< 10 %,45,55,1154
2021,sch,mat,Regular,Milford,357,Milford Middle School,21760,0,355 - 360,37,37,19,< 10 %,25,75,
2021,sch,mat,Regular,Milford,357,Milford Middle School,21760,6,95 - 100,39,30,24,< 10 %,31,69,492
2021,sch,mat,Regular,Milford,357,Milford Middle School,21760,7,125 - 130,39,40,17,< 10 %,22,78,517
2021,sch,mat,Regular,Milford,357,Milford Middle School,21760,8,130 - 135,35,41,17,< 10 %,24,76,553
2021,sch,rea,Regular,Milford,357,Milford Middle School,21760,0,355 - 360,25,31,38,< 10 %,45,55,
2021,sch,rea,Regular,Milford,357,Milford Middle School,21760,6,95 - 100,16,35,39,< 10 %,48,52,640
2021,sch,rea,Regular,Milford,357,Milford Middle School,21760,7,125 - 130,29,28,38,< 10 %,43,57,632
2021,sch,rea,Regular,Milford,357,Milford Middle School,21760,8,130 - 135,26,31,38,< 10 %,44,56,649
2021,sch,sci,Regular,Milford,357,Milford Middle School,21760,0,130 - 135,56,28,13,< 10 %,15,85,
2021,sch,sci,Regular,Milford,357,Milford Middle School,21760,8,130 - 135,56,28,13,< 10 %,15,85,842
2021,sch,mat,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,0,75 - 80,37,33,19,10,29,71,
2021,sch,mat,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,3,15 - 20,22,28,39,11,50,50,432
2021,sch,mat,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,4,20 - 25,52,26,22,< 10 %,22,78,432
2021,sch,mat,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,5,20 - 25,35,40,< 10 %,20,25,75,473
2021,sch,mat,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,6,15 - 20,35,41,12,12,24,76,484
2021,sch,rea,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,0,75 - 80,14,16,35,34,70,30,
2021,sch,rea,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,3,15 - 20,11,22,44,22,67,33,595
2021,sch,rea,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,4,20 - 25,17,22,22,39,61,39,621
2021,sch,rea,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,5,20 - 25,10,10,35,45,80,20,653
2021,sch,rea,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,6,15 - 20,17,11,44,28,72,28,658
2021,sch,sci,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,0,15 - 20,24,47,18,12,29,71,
2021,sch,sci,Regular,Mill Falls Charter School,729,Mill Falls Charter School,29040,5,15 - 20,24,47,18,12,29,71,550
2021,sch,mat,Regular,Milton,359,Milton Elementary School,22075,0,90 - 95,53,33,13,< 10 %,14,86,
2021,sch,mat,Regular,Milton,359,Milton Elementary School,22075,3,35 - 40,59,31,< 10 %,< 10 %,10,90,405
2021,sch,mat,Regular,Milton,359,Milton Elementary School,22075,4,20 - 25,55,25,20,< 10 %,20,80,427
2021,sch,mat,Regular,Milton,359,Milton Elementary School,22075,5,30 - 35,45,39,15,< 10 %,15,85,453
2021,sch,rea,Regular,Milton,359,Milton Elementary School,22075,0,90 - 95,47,22,23,< 10 %,31,69,
2021,sch,rea,Regular,Milton,359,Milton Elementary School,22075,3,35 - 40,49,28,18,< 10 %,23,77,558
2021,sch,rea,Regular,Milton,359,Milton Elementary School,22075,4,20 - 25,50,20,15,15,30,70,578
2021,sch,rea,Regular,Milton,359,Milton Elementary School,22075,5,30 - 35,44,15,32,< 10 %,41,59,604
2021,sch,sci,Regular,Milton,359,Milton Elementary School,22075,0,30 - 35,58,18,24,< 10 %,24,76,
2021,sch,sci,Regular,Milton,359,Milton Elementary School,22075,5,30 - 35,58,18,24,< 10 %,24,76,541
2021,sch,mat,Regular,Milton,359,Nute High School,22070,0,20 - 25,40,45,10,< 10 %,15,85,
2021,sch,mat,Regular,Milton,359,Nute High School,22070,11,20 - 25,40,45,10,< 10 %,15,85,451
2021,sch,rea,Regular,Milton,359,Nute High School,22070,0,20 - 25,25,20,45,10,55,45,
2021,sch,rea,Regular,Milton,359,Nute High School,22070,11,20 - 25,25,20,45,10,55,45,483
2021,sch,sci,Regular,Milton,359,Nute High School,22070,0,15 - 20,42,26,26,< 10 %,32,68,
2021,sch,sci,Regular,Milton,359,Nute High School,22070,11,15 - 20,42,26,26,< 10 %,32,68,1148
2021,sch,mat,Regular,Milton,359,Nute Junior High School,26540,0,105 - 110,66,25,< 10 %,< 10 %,< 10 %,> 90 %,
2021,sch,mat,Regular,Milton,359,Nute Junior High School,26540,6,35 - 40,63,29,< 10 %,< 10 %,< 10 %,> 90 %,455
2021,sch,mat,Regular,Milton,359,Nute Junior High School,26540,7,35 - 40,65,24,< 10 %,< 10 %,11,89,486
2021,sch,mat,Regular,Milton,359,Nute Junior High School,26540,8,35 - 40,71,23,< 10 %,< 10 %,< 10 %,> 90 %,515
2021,sch,rea,Regular,Milton,359,Nute Junior High School,26540,0,100 - 105,47,25,24,< 10 %,28,72,
2021,sch,rea,Regular,Milton,359,Nute Junior High School,26540,6,30 - 35,39,33,27,< 10 %,27,73,618
2021,sch,rea,Regular,Milton,359,Nute Junior High School,26540,7,35 - 40,51,30,11,< 10 %,19,81,611
2021,sch,rea,Regular,Milton,359,Nute Junior High School,26540,8,30 - 35,48,12,36,< 10 %,39,61,640
2021,sch,sci,Regular,Milton,359,Nute Junior High School,26540,0,30 - 35,59,15,24,< 10 %,26,74,
2021,sch,sci,Regular,Milton,359,Nute Junior High School,26540,8,30 - 35,59,15,24,< 10 %,26,74,844
2021,sch,mat,Regular,Monadnock Regional,363,Cutler Elementary School,21715,0,230 - 235,34,40,17,< 10 %,26,74,
2021,sch,mat,Regular,Monadnock Regional,363,Cutler Elementary School,21715,3,60 - 65,25,33,16,25,41,59,429
2021,sch,mat,Regular,Monadnock Regional,363,Cutler Elementary School,21715,4,55 - 60,43,41,14,< 10 %,16,84,433
2021,sch,mat,Regular,Monadnock Regional,363,Cutler Elementary School,21715,5,55 - 60,31,41,25,< 10 %,29,71,474
2021,sch,mat,Regular,Monadnock Regional,363,Cutler Elementary School,21715,6,50 - 55,39,44,13,< 10 %,17,83,486
2021,sch,rea,Regular,Monadnock Regional,363,Cutler Elementary School,21715,0,230 - 235,41,29,22,< 10 %,30,70,
2021,sch,rea,Regular,Monadnock Regional,363,Cutler Elementary School,21715,3,60 - 65,44,30,14,11,25,75,562
2021,sch,rea,Regular,Monadnock Regional,363,Cutler Elementary School,21715,4,55 - 60,39,29,20,13,32,68,586
2021,sch,rea,Regular,Monadnock Regional,363,Cutler Elementary School,21715,5,55 - 60,49,14,32,< 10 %,37,63,601
2021,sch,rea,Regular,Monadnock Regional,363,Cutler Elementary School,21715,6,50 - 55,30,46,22,< 10 %,24,76,620
2021,sch,sci,Regular,Monadnock Regional,363,Cutler Elementary School,21715,0,55 - 60,47,32,14,< 10 %,20,80,
2021,sch,sci,Regular,Monadnock Regional,363,Cutler Elementary School,21715,5,55 - 60,47,32,14,< 10 %,20,80,544
2021,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,70 - 75,39,31,18,13,31,69,
2021,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,3,10 - 15,50,14,29,< 10 %,36,64,408
2021,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,4,15 - 20,29,47,18,< 10 %,24,76,441
2021,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,5,20 - 25,42,42,< 10 %,13,17,83,466
2021,sch,mat,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,6,15 - 20,35,12,29,24,53,47,511
2021,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,70 - 75,38,21,32,10,42,58,
2021,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,3,10 - 15,50,29,14,< 10 %,21,79,565
2021,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,4,15 - 20,65,18,12,< 10 %,18,82,573
2021,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,5,20 - 25,25,13,50,13,63,38,622
2021,sch,rea,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,6,15 - 20,18,29,41,12,53,47,641
2021,sch,sci,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,0,20 - 25,30,30,26,13,39,61,
2021,sch,sci,Regular,Monadnock Regional,363,Dr. George S. Emerson Elementary School,21665,5,20 - 25,30,30,26,13,39,61,550
2021,sch,mat,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,0,20 - 25,29,38,33,< 10 %,33,67,
2021,sch,mat,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,0,20 - 25,21,29,17,33,50,50,
2021,sch,rea,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,3, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,4, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,rea,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,6, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,0, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,sci,Regular,Monadnock Regional,363,Gilsum STEAM Academy,21670,5, 0 - 10,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11,* n < 11
2021,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,85 - 90,30,43,21,< 10 %,27,73,
2021,sch,mat,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,11,85 - 90,30,43,21,< 10 %,27,73,473
2021,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,85 - 90,21,29,36,14,50,50,
2021,sch,rea,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,11,85 - 90,21,29,36,14,50,50,497
2021,sch,sci,Regular,Monadnock Regional,363,Monadnock Regional High School,21700,0,50 - 55,42,17,33,< 10 %,40,60,
